iter	Passed	Remaining
710	4478	58504
711	4485	58509
712	4490	58483
713	4496	58478
714	4502	58474
715	4507	58452
716	4513	58436
717	4518	58416
718	4524	58406
719	4537	58485
720	4546	58508
721	4566	58683
722	4573	58688
723	4580	58685
724	4586	58679
725	4594	58690
726	4599	58668
727	4605	58659
728	4611	58646
729	4618	58643
730	4624	58642
731	4631	58644
732	4638	58646
733	4644	58637
734	4650	58627
735	4657	58623
736	4666	58651
737	4674	58665
738	4679	58642
739	4687	58656
740	4692	58639
741	4697	58609
742	4703	58601
743	4708	58580
744	4712	58547
745	4719	58540
746	4724	58520
747	4730	58507
748	4735	58491
749	4742	58485
750	4749	58488
751	4754	58475
752	4760	58455
753	4768	58474
754	4774	58459
755	4784	58505
756	4791	58506
757	4798	58512
758	4813	58605
759	4821	58614
760	4827	58604
761	4833	58601
762	4840	58597
763	4847	58603
764	4852	58579
765	4857	58558
766	4863	58547
767	4869	58539
768	4875	58529
769	4882	58528
770	4889	58527
771	4896	58535
772	4903	58533
773	4908	58507
774	4914	58496
775	4919	58477
776	4926	58471
777	4931	58454
778	4937	58441
779	4942	58423
780	4948	58410
781	4953	58395
782	4959	58376
783	4964	58354
784	4969	58334
785	4974	58318
786	4979	58297
787	4985	58282
788	4990	58254
789	4995	58241
790	5001	58227
791	5007	58217
792	5012	58192
793	5023	58242
794	5029	58238
795	5037	58243
796	5049	58306
797	5057	58317
798	5063	58314
799	5070	58305
800	5076	58301
801	5083	58302
802	5089	58292
803	5094	58275
804	5101	58273
805	5107	58263
806	5112	58234
807	5116	58209
808	5121	58187
809	5126	58166
810	5131	58136
811	5136	58118
812	5142	58114
813	5147	58092
814	5152	58072
815	5158	58055
816	5163	58032
817	5167	58007
818	5173	57992
819	5178	57974
820	5183	57956
821	5189	57938
822	5194	57918
823	5198	57886
824	5203	57867
825	5207	57837
826	5214	57833
827	5218	57808
828	5224	57801
829	5230	57785
830	5235	57766
831	5241	57753
832	5247	57744
833	5252	57725
834	5257	57705
835	5263	57696
836	5270	57702
